year,district_code,district_name,neighborhood_code,neighborhood_name,census_tract,total_pax,F,M
2016,2,Eixample,7,la Dreta de l'Eixample,2065,1871,1010,861
2016,2,Eixample,7,la Dreta de l'Eixample,2066,1810,971,839
2016,2,Eixample,7,la Dreta de l'Eixample,2067,1680,910,770
2016,2,Eixample,7,la Dreta de l'Eixample,2068,1656,902,754
2016,2,Eixample,7,la Dreta de l'Eixample,2069,1374,722,652
2016,2,Eixample,7,la Dreta de l'Eixample,2070,1310,706,604
2016,2,Eixample,7,la Dreta de l'Eixample,2071,1688,871,817
2016,2,Eixample,7,la Dreta de l'Eixample,2072,1200,621,579
2016,2,Eixample,7,la Dreta de l'Eixample,2073,1683,876,807
2016,2,Eixample,7,la Dreta de l'Eixample,2074,1218,611,607
2016,2,Eixample,7,la Dreta de l'Eixample,2075,1253,665,588
2016,2,Eixample,7,la Dreta de l'Eixample,2076,1673,883,790
2016,2,Eixample,7,la Dreta de l'Eixample,2077,1523,749,774
2016,2,Eixample,7,la Dreta de l'Eixample,2078,1426,786,640
2016,2,Eixample,7,la Dreta de l'Eixample,2079,1261,660,601
2016,2,Eixample,7,la Dreta de l'Eixample,2080,1489,785,704
2016,2,Eixample,7,la Dreta de l'Eixample,2081,2135,1163,972
2016,2,Eixample,7,la Dreta de l'Eixample,2082,902,490,412
2016,2,Eixample,7,la Dreta de l'Eixample,2083,1791,987,804
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2084,2015,1112,903
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2085,1452,795,657
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2086,1430,786,644
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2087,1427,790,637
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2088,1646,908,738
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2089,1955,1031,924
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2090,1662,872,790
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2091,1836,931,905
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2092,1837,888,949
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2093,1564,802,762
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2094,1433,741,692
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2095,1525,803,722
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2096,1405,750,655
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2097,1107,594,513
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2098,1514,853,661
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2099,1494,796,698
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2100,1385,736,649
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2101,2121,1148,973
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2102,1447,803,644
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2103,1719,926,793
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2104,1141,621,520
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2105,2024,1130,894
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2106,1452,750,702
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2107,1635,904,731
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2108,1639,925,714
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2109,2030,1110,920
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,2110,1885,1006,879
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,2111,1751,964,787
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,2112,1350,740,610
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,2113,2065,1093,972
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,2114,1646,907,739
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,2115,1370,747,623
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,2116,1069,572,497
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,2117,1195,643,552
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,2118,1473,792,681
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,2119,1283,690,593
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,2120,1203,638,565
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,2121,1236,668,568
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,2122,1083,611,472
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,2123,1114,579,535
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,2124,1130,613,517
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,2125,1718,952,766
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,2126,1522,823,699
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,2127,1129,591,538
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,2128,1298,684,614
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,2129,1537,828,709
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,2130,1115,570,545
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,2131,1183,610,573
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,2132,1207,636,571
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,2133,856,469,387
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,2134,1395,753,642
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,2135,2081,1101,980
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,2136,903,490,413
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,2137,1410,762,648
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,2138,1940,1017,923
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,2139,1632,894,738
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,2140,1922,1019,903
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,2141,1247,682,565
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,2142,2055,1106,949
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,2143,1276,644,632
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,2144,1474,784,690
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,2145,1218,621,597
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,2146,1141,609,532
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,2147,2172,1190,982
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,2148,1590,854,736
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,2149,1825,966,859
2016,2,Eixample,10,Sant Antoni,2150,1508,792,716
2016,2,Eixample,10,Sant Antoni,2151,1464,778,686
2016,2,Eixample,10,Sant Antoni,2152,1238,687,551
2016,2,Eixample,10,Sant Antoni,2153,1319,721,598
2016,2,Eixample,10,Sant Antoni,2154,1045,547,498
2016,2,Eixample,10,Sant Antoni,2155,1875,1018,857
2016,2,Eixample,10,Sant Antoni,2156,1284,676,608
2016,2,Eixample,10,Sant Antoni,2157,1202,646,556
2016,2,Eixample,10,Sant Antoni,2158,1613,846,767
2016,2,Eixample,10,Sant Antoni,2159,1831,956,875
2016,2,Eixample,10,Sant Antoni,2160,2029,1049,980
2016,2,Eixample,10,Sant Antoni,2161,1123,593,530
2016,2,Eixample,10,Sant Antoni,2162,1384,730,654
2016,2,Eixample,10,Sant Antoni,2163,1814,959,855
2016,2,Eixample,10,Sant Antoni,2164,1429,755,674
2016,2,Eixample,10,Sant Antoni,2165,1649,867,782
2016,2,Eixample,10,Sant Antoni,2166,2153,1133,1020
2016,2,Eixample,10,Sant Antoni,2167,2120,1103,1017
2016,2,Eixample,10,Sant Antoni,2168,2189,1143,1046
2016,2,Eixample,10,Sant Antoni,2169,1580,804,776
2016,2,Eixample,10,Sant Antoni,2170,1575,812,763
2016,2,Eixample,10,Sant Antoni,2171,1645,869,776
2016,2,Eixample,10,Sant Antoni,2172,1596,811,785
2016,2,Eixample,10,Sant Antoni,2173,1570,841,729
2016,3,Sants-Montjuïc,11,el Poble-sec,3001,1651,885,766
2016,3,Sants-Montjuïc,11,el Poble-sec,3002,2039,1045,994
2016,3,Sants-Montjuïc,11,el Poble-sec,3003,1672,866,806
2016,3,Sants-Montjuïc,11,el Poble-sec,3004,1555,808,747
2016,3,Sants-Montjuïc,11,el Poble-sec,3005,1246,635,611
2016,3,Sants-Montjuïc,11,el Poble-sec,3006,1391,689,702
2016,3,Sants-Montjuïc,11,el Poble-sec,3007,1768,900,868
2016,3,Sants-Montjuïc,11,el Poble-sec,3008,1220,641,579
2016,3,Sants-Montjuïc,11,el Poble-sec,3009,1225,647,578
2016,3,Sants-Montjuïc,11,el Poble-sec,3010,1866,932,934
2016,3,Sants-Montjuïc,11,el Poble-sec,3011,1729,884,845
2016,3,Sants-Montjuïc,11,el Poble-sec,3012,2095,1086,1009
2016,3,Sants-Montjuïc,11,el Poble-sec,3013,1875,903,972
2016,3,Sants-Montjuïc,11,el Poble-sec,3014,1907,896,1011
2016,3,Sants-Montjuïc,11,el Poble-sec,3015,2974,1504,1470
2016,3,Sants-Montjuïc,11,el Poble-sec,3016,1202,597,605
2016,3,Sants-Montjuïc,11,el Poble-sec,3017,1659,806,853
2016,3,Sants-Montjuïc,11,el Poble-sec,3018,1708,859,849
2016,3,Sants-Montjuïc,11,el Poble-sec,3019,1498,791,707
2016,3,Sants-Montjuïc,11,el Poble-sec,3020,1206,595,611
2016,3,Sants-Montjuïc,11,el Poble-sec,3021,1147,614,533
2016,3,Sants-Montjuïc,11,el Poble-sec,3022,1442,737,705
2016,3,Sants-Montjuïc,11,el Poble-sec,3023,2031,996,1035
2016,3,Sants-Montjuïc,11,el Poble-sec,3024,2023,1016,1007
2016,3,Sants-Montjuïc,12,la Marina del Prat Vermell,3025,1146,565,581
2016,3,Sants-Montjuïc,13,la Marina de Port,3026,995,503,492
2016,3,Sants-Montjuïc,13,la Marina de Port,3027,1801,936,865
2016,3,Sants-Montjuïc,13,la Marina de Port,3028,2319,1210,1109
2016,3,Sants-Montjuïc,13,la Marina de Port,3029,1287,687,600
2016,3,Sants-Montjuïc,13,la Marina de Port,3030,1579,831,748
2016,3,Sants-Montjuïc,13,la Marina de Port,3031,2492,1286,1206
2016,3,Sants-Montjuïc,13,la Marina de Port,3032,1599,816,783
2016,3,Sants-Montjuïc,13,la Marina de Port,3033,1409,720,689
2016,3,Sants-Montjuïc,13,la Marina de Port,3034,1518,791,727
2016,3,Sants-Montjuïc,13,la Marina de Port,3035,2317,1212,1105
2016,3,Sants-Montjuïc,13,la Marina de Port,3036,2363,1226,1137
2016,3,Sants-Montjuïc,13,la Marina de Port,3037,1093,565,528
2016,3,Sants-Montjuïc,13,la Marina de Port,3038,1031,538,493
2016,3,Sants-Montjuïc,13,la Marina de Port,3039,2397,1218,1179
2016,3,Sants-Montjuïc,13,la Marina de Port,3211,1451,738,713
2016,3,Sants-Montjuïc,13,la Marina de Port,3212,2399,1274,1125
2016,3,Sants-Montjuïc,13,la Marina de Port,3213,2347,1182,1165
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,3040,1518,789,729
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,3041,1386,744,642
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,3042,1380,705,675
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,3043,1632,884,748
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,3044,1912,1016,896
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,3045,1048,543,505
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,3046,1440,768,672
2016,3,Sants-Montjuïc,15,Hostafrancs,3047,1807,946,861
2016,3,Sants-Montjuïc,15,Hostafrancs,3048,1374,715,659
2016,3,Sants-Montjuïc,15,Hostafrancs,3049,1698,894,804
2016,3,Sants-Montjuïc,15,Hostafrancs,3050,1584,812,772
2016,3,Sants-Montjuïc,15,Hostafrancs,3051,1810,940,870
2016,3,Sants-Montjuïc,15,Hostafrancs,3052,1297,678,619
2016,3,Sants-Montjuïc,15,Hostafrancs,3053,2168,1113,1055
2016,3,Sants-Montjuïc,15,Hostafrancs,3054,1788,921,867
2016,3,Sants-Montjuïc,15,Hostafrancs,3055,1569,813,756
2016,3,Sants-Montjuïc,15,Hostafrancs,3056,820,456,364
2016,3,Sants-Montjuïc,16,la Bordeta,3057,1526,826,700
2016,3,Sants-Montjuïc,16,la Bordeta,3058,1359,777,582
2016,3,Sants-Montjuïc,16,la Bordeta,3059,1208,626,582
2016,3,Sants-Montjuïc,16,la Bordeta,3060,1327,690,637
2016,3,Sants-Montjuïc,16,la Bordeta,3061,1088,581,507
2016,3,Sants-Montjuïc,16,la Bordeta,3062,1667,895,772
2016,3,Sants-Montjuïc,16,la Bordeta,3063,1318,684,634
2016,3,Sants-Montjuïc,16,la Bordeta,3064,1231,663,568
2016,3,Sants-Montjuïc,16,la Bordeta,3065,1396,711,685
2016,3,Sants-Montjuïc,16,la Bordeta,3066,2351,1215,1136
2016,3,Sants-Montjuïc,16,la Bordeta,3067,1725,912,813
2016,3,Sants-Montjuïc,16,la Bordeta,3068,1150,620,530
2016,3,Sants-Montjuïc,16,la Bordeta,3069,1172,605,567
2016,3,Sants-Montjuïc,17,Sants - Badal,3070,1288,663,625
2016,3,Sants-Montjuïc,17,Sants - Badal,3071,1297,686,611
2016,3,Sants-Montjuïc,17,Sants - Badal,3072,1376,743,633
2016,3,Sants-Montjuïc,17,Sants - Badal,3073,1563,820,743
2016,3,Sants-Montjuïc,17,Sants - Badal,3074,1791,983,808
2016,3,Sants-Montjuïc,17,Sants - Badal,3075,1626,862,764
2016,3,Sants-Montjuïc,17,Sants - Badal,3076,1018,529,489
2016,3,Sants-Montjuïc,17,Sants - Badal,3077,1283,703,580
2016,3,Sants-Montjuïc,17,Sants - Badal,3078,1672,863,809
2016,3,Sants-Montjuïc,17,Sants - Badal,3079,1823,961,862
2016,3,Sants-Montjuïc,17,Sants - Badal,3080,1538,837,701
2016,3,Sants-Montjuïc,17,Sants - Badal,3081,1868,1012,856
2016,3,Sants-Montjuïc,17,Sants - Badal,3082,1803,957,846
2016,3,Sants-Montjuïc,17,Sants - Badal,3083,1347,725,622
2016,3,Sants-Montjuïc,17,Sants - Badal,3084,1436,777,659
2016,3,Sants-Montjuïc,17,Sants - Badal,3085,1206,643,563
2016,3,Sants-Montjuïc,18,Sants,3086,1260,663,597
2016,3,Sants-Montjuïc,18,Sants,3087,1499,805,694
2016,3,Sants-Montjuïc,18,Sants,3088,1433,774,659
2016,3,Sants-Montjuïc,18,Sants,3089,1199,645,554
2016,3,Sants-Montjuïc,18,Sants,3090,1051,562,489
2016,3,Sants-Montjuïc,18,Sants,3091,1430,747,683
2016,3,Sants-Montjuïc,18,Sants,3092,1275,655,620
2016,3,Sants-Montjuïc,18,Sants,3093,1540,805,735
2016,3,Sants-Montjuïc,18,Sants,3094,1143,612,531
2016,3,Sants-Montjuïc,18,Sants,3095,1632,886,746
2016,3,Sants-Montjuïc,18,Sants,3096,1514,798,716
2016,3,Sants-Montjuïc,18,Sants,3097,1651,853,798
2016,3,Sants-Montjuïc,18,Sants,3098,1367,708,659
2016,3,Sants-Montjuïc,18,Sants,3099,1008,550,458
2016,3,Sants-Montjuïc,18,Sants,3100,1237,649,588
2016,3,Sants-Montjuïc,18,Sants,3101,1815,888,927
2016,3,Sants-Montjuïc,18,Sants,3102,1326,699,627
2016,3,Sants-Montjuïc,18,Sants,3103,1193,629,564
2016,3,Sants-Montjuïc,18,Sants,3104,1455,771,684
2016,3,Sants-Montjuïc,18,Sants,3105,1181,639,542
2016,3,Sants-Montjuïc,18,Sants,3106,1243,677,566
2016,3,Sants-Montjuïc,18,Sants,3107,1510,763,747
2016,3,Sants-Montjuïc,18,Sants,3108,1582,861,721
2016,3,Sants-Montjuïc,18,Sants,3109,1495,805,690
2016,3,Sants-Montjuïc,18,Sants,3110,1538,816,722
2016,3,Sants-Montjuïc,18,Sants,3111,1304,706,598
2016,3,Sants-Montjuïc,18,Sants,3112,1879,1003,876
2016,3,Sants-Montjuïc,18,Sants,3113,1627,864,763
2016,3,Sants-Montjuïc,18,Sants,3114,1444,783,661
2016,4,Les Corts,19,les Corts,4001,1256,672,584
2016,4,Les Corts,19,les Corts,4002,1925,1013,912
2016,4,Les Corts,19,les Corts,4003,1096,551,545
2016,4,Les Corts,19,les Corts,4004,1012,548,464
2016,4,Les Corts,19,les Corts,4005,1240,659,581
2016,4,Les Corts,19,les Corts,4006,1144,612,532
2016,4,Les Corts,19,les Corts,4007,1066,601,465
2016,4,Les Corts,19,les Corts,4008,996,543,453
2016,4,Les Corts,19,les Corts,4009,1408,766,642
2016,4,Les Corts,19,les Corts,4010,944,512,432
2016,4,Les Corts,19,les Corts,4011,1660,869,791
2016,4,Les Corts,19,les Corts,4012,1402,754,648
2016,4,Les Corts,19,les Corts,4013,1253,688,565
2016,4,Les Corts,19,les Corts,4014,826,445,381
2016,4,Les Corts,19,les Corts,4015,1885,1010,875
2016,4,Les Corts,19,les Corts,4016,1081,575,506
2016,4,Les Corts,19,les Corts,4017,1110,601,509
2016,4,Les Corts,19,les Corts,4018,1520,834,686
2016,4,Les Corts,19,les Corts,4019,1309,708,601
2016,4,Les Corts,19,les Corts,4020,1438,769,669
2016,4,Les Corts,19,les Corts,4021,1267,688,579
2016,4,Les Corts,19,les Corts,4022,1557,835,722
2016,4,Les Corts,19,les Corts,4023,1097,581,516
2016,4,Les Corts,19,les Corts,4024,1062,560,502
2016,4,Les Corts,19,les Corts,4025,1173,625,548
2016,4,Les Corts,19,les Corts,4026,1370,752,618
2016,4,Les Corts,19,les Corts,4027,1173,624,549
2016,4,Les Corts,19,les Corts,4028,1365,718,647
2016,4,Les Corts,19,les Corts,4029,1171,633,538
2016,4,Les Corts,19,les Corts,4030,1735,938,797
2016,4,Les Corts,19,les Corts,4031,1848,865,983
2016,4,Les Corts,19,les Corts,4032,1539,844,695
2016,4,Les Corts,19,les Corts,4033,1168,632,536
2016,4,Les Corts,19,les Corts,4034,1480,786,694
2016,4,Les Corts,19,les Corts,4035,1400,756,644
2016,4,Les Corts,20,la Maternitat i Sant Ramon,4036,1716,933,783
2016,4,Les Corts,20,la Maternitat i Sant Ramon,4037,2102,1131,971
2016,4,Les Corts,20,la Maternitat i Sant Ramon,4038,1291,696,595
2016,4,Les Corts,20,la Maternitat i Sant Ramon,4039,1232,656,576
2016,4,Les Corts,20,la Maternitat i Sant Ramon,4040,1588,860,728
2016,4,Les Corts,20,la Maternitat i Sant Ramon,4041,1313,696,617
2016,4,Les Corts,20,la Maternitat i Sant Ramon,4042,1721,910,811
2016,4,Les Corts,20,la Maternitat i Sant Ramon,4043,1660,908,752
2016,4,Les Corts,20,la Maternitat i Sant Ramon,4044,1606,840,766
2016,4,Les Corts,20,la Maternitat i Sant Ramon,4045,1408,752,656
2016,4,Les Corts,20,la Maternitat i Sant Ramon,4046,2475,1264,1211
2016,4,Les Corts,20,la Maternitat i Sant Ramon,4047,1695,895,800
2016,4,Les Corts,20,la Maternitat i Sant Ramon,4048,1532,823,709
2016,4,Les Corts,20,la Maternitat i Sant Ramon,4049,1164,628,536
2016,4,Les Corts,20,la Maternitat i Sant Ramon,4084,1365,734,631
2016,4,Les Corts,21,Pedralbes,4050,2080,1108,972
2016,4,Les Corts,21,Pedralbes,4051,1612,884,728
2016,4,Les Corts,21,Pedralbes,4052,2134,1163,971
2016,4,Les Corts,21,Pedralbes,4053,1609,843,766
2016,4,Les Corts,21,Pedralbes,4054,1091,573,518
2016,4,Les Corts,21,Pedralbes,4055,1571,815,756
2016,4,Les Corts,21,Pedralbes,4056,1767,926,841
2016,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",5001,1694,842,852
2016,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",5002,1581,822,759
2016,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",5003,1366,692,674
2016,5,Sarrià-Sant Gervasi,23,Sarrià,5004,1121,647,474
2016,5,Sarrià-Sant Gervasi,23,Sarrià,5005,1145,585,560
2016,5,Sarrià-Sant Gervasi,23,Sarrià,5006,1772,878,894
2016,5,Sarrià-Sant Gervasi,23,Sarrià,5007,1639,841,798
2016,5,Sarrià-Sant Gervasi,23,Sarrià,5008,1611,860,751
2016,5,Sarrià-Sant Gervasi,23,Sarrià,5009,1714,940,774
2016,5,Sarrià-Sant Gervasi,23,Sarrià,5010,1656,895,761
2016,5,Sarrià-Sant Gervasi,23,Sarrià,5011,1412,764,648
2016,5,Sarrià-Sant Gervasi,23,Sarrià,5012,1400,762,638
2016,5,Sarrià-Sant Gervasi,23,Sarrià,5013,1711,898,813
2016,5,Sarrià-Sant Gervasi,23,Sarrià,5014,1710,893,817
2016,5,Sarrià-Sant Gervasi,23,Sarrià,5015,1572,862,710
2016,5,Sarrià-Sant Gervasi,23,Sarrià,5016,1870,1023,847
2016,5,Sarrià-Sant Gervasi,23,Sarrià,5017,1590,847,743
2016,5,Sarrià-Sant Gervasi,23,Sarrià,5018,1198,665,533
2016,5,Sarrià-Sant Gervasi,23,Sarrià,5019,1689,903,786
2016,5,Sarrià-Sant Gervasi,24,les Tres Torres,5020,1115,618,497
2016,5,Sarrià-Sant Gervasi,24,les Tres Torres,5021,1311,708,603
2016,5,Sarrià-Sant Gervasi,24,les Tres Torres,5022,1758,994,764
2016,5,Sarrià-Sant Gervasi,24,les Tres Torres,5023,1474,822,652
2016,5,Sarrià-Sant Gervasi,24,les Tres Torres,5024,1902,1022,880
2016,5,Sarrià-Sant Gervasi,24,les Tres Torres,5025,1356,731,625
2016,5,Sarrià-Sant Gervasi,24,les Tres Torres,5026,1422,732,690
2016,5,Sarrià-Sant Gervasi,24,les Tres Torres,5027,1383,709,674
2016,5,Sarrià-Sant Gervasi,24,les Tres Torres,5028,1582,822,760
2016,5,Sarrià-Sant Gervasi,24,les Tres Torres,5029,1720,891,829
2016,5,Sarrià-Sant Gervasi,24,les Tres Torres,5030,1463,787,676
2016,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5031,1633,896,737
2016,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5032,1789,960,829
2016,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5033,1367,732,635
2016,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5034,1208,691,517
2016,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5035,1109,569,540
2016,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5036,1730,908,822
2016,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5037,1425,798,627
2016,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5038,1278,687,591
2016,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5039,1538,828,710
2016,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5040,1443,799,644
2016,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5041,1921,969,952
2016,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5042,1223,649,574
2016,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5043,1452,771,681
2016,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5044,1303,700,603
2016,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5045,1580,863,717
2016,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5046,1175,659,516
2016,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5047,1288,700,588
2016,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5048,1299,719,580
2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5049,1665,905,760
2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5050,1670,884,786
2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5051,1651,873,778
2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5052,1524,845,679
2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5053,1504,807,697
2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5054,1028,576,452
2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5055,1425,756,669
2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5056,1212,710,502
2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5057,1706,905,801
2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5058,1601,867,734
2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5059,1628,925,703
2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5060,1128,618,510
2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5061,1450,806,644
2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5062,1566,883,683
2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5063,1580,866,714
2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5064,1591,886,705
2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5065,1648,910,738
2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5066,1203,668,535
2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5067,1291,703,588
2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5068,1526,827,699
2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5069,1699,930,769
2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5070,1456,810,646
2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5071,1586,875,711
2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5072,1644,922,722
